Tweet,Emotion
#WTF @NYSCHereToHelp @NYSC allows #gym #bully #atmosphere! #jumpship #nasty #atmosphere #unprofessional,fear
Be quick to #listen slow to #speak and slow to .,anger
@Ren102e906 Just do what you can don't get discouraged maybe some prayers for divine intervention to help you would help :),sadness
I #cry out #fear to clear a #path\nBut my Voice seems 2 silent 2 chase a #rat\nAm just indoor #expecting to open door\na #weak wise #fool I am,fear
Can't believe how nervous I feel tonight...who feels the same #mufc,fear
Q&amp;A with N. Christie @westernuHistory: fr. @marybethstart: What would Peter and Dardanella think of us knowing? #poorthings #shy,fear
be strong independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality the better,anger
Avoiding #fears only makes them scarier. Whatever your #fear if you face it it should start to fade. #courage,fear
Swear all of my guy friends are scaredy cats. You don't do horror movies. You don't do haunted houses. Wtf do you do then?,fear
@ynnsanity Maybe that's why we're asked to study hard and get a job that we like. That way it wouldn't be that dreadful.,fear
@BTS_twt people have so much negativity filled inside them but im always happy that in such a gloomy world someone like u exists Namjoon,sadness
@TheSGJournal Step 1: Get rid of @LittleStokePark Step 2: Prioritise football Step 3: profit? #depressing,sadness
Final night shift coming up.  I won't miss it but I will miss my work pals and the hysterical laughter that gets us through the night,joy
alternate reality where @PoetryFound has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down,joy
procrasting is fun until im an hour away from the time its due and i still havent finished so i have a panic attack,fear
@bt_uk why does tracking show my equipment delivered when it wasn't? Why is my service suddenly delayed? We've already 3 weeks.,anger
God hears your voice optimism at the moment that you think that everything has failed you ✨.,joy
@iyaycruz lets see chirp,joy
You make me breathless.,fear
Got a #serious #hyper #predator #heckler situation over here,sadness
@1NatalieMaines Can you imagine being the person who has to spray tan him?,fear
@alyankovic I really wish I could attend the show at RCMH. I'm there in spirit cheering you and the dudes on! :),joy
Another raging storm brought on by my own emotions sorry everyone. enjoy the thunder,anger
.@billradkeradio is not a fan of The Beat Happening. But that's not to discourage aspiring other Olympia musicians! #KUOWrecord,sadness
Watch this amazing live.ly broadcast by @mrgummyking #lively #musically,joy
Loving  #Pitch so far !! 🤗🤗🤗 @PITCHonFOX @Global_TV  #chills #smiling,joy
Watching It Follows.  This is a super freaky movie.  #scary,fear
About 7 weeks till I can pick up my camera again. Though I think there is a group cemetery shoot in october I can make! #photography,fear
Sounds like Donald Trump has spent today just making extra extra sure he'd get those frightened white conservative racist votes.,fear
Skipping meals is the national way of showing #disappointment and . #wiz,anger
@10carley what a sulky pants!,sadness
Recently changed to @firstdirect and its the worst service I've ever encountered nearly require DNA to access anything. #awful 😩😩😩,fear
gloomy days should just be for high cuddles and movies,sadness
Ive felt surprisingly gloomy about my bad scouts today :'D but i recognize that it's all just RNG and yeah I didnt spend that many gems,sadness
I take a strange delight from seeing mark Hughes struggle,joy
And there is despair underneath each and every action \nEach and every attempt to pierce the armour of numbness ' -Mgla,sadness
Actually fuming I have nothing to wear Saturday,anger
Don't join @BTCare they put the phone down on you talk over you and are rude. Taking money out of my acc willynilly!,anger
Luis Ortiz ducked by Ustinov which means fights off and he left @GoldenBoyBoxing future not looking to bright for Ortiz #boxing,joy
@Yoshi_OnoChin can you please not have Canadian players play US players that lag  is atrocious. #fixthisgame #trash #sfvrefund,anger
@MintMilana where is the outrage when black children get killed in the crossfire between blacks shooting each other?,anger
You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless,anger
My doctor has taken a liking to poking prodding and drawing blood from me post dad. Over concern is nice but dear gawd needles :O,fear
@destaneex @ProSyndicate @EGX oh don't panic he's gonna be there,fear
@CallofDuty how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod #rage,anger
Light of day per heyday popularization backfire cinematography: XUcQb,joy
If I was a ghost I'd haunt people by giving them cramps in both of their legs when they do cardio 😈😈😈 #Mwahaha,fear
@JohnVerdejo Mannn I can't count how many times I've had the '#PR's power grid needs some serious updating' conversation...,sadness
Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love,joy
@billburr DirectTV is the best. Apparently you just sit in silent anger. 'Don't press or say anything',anger
Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin' folks! \n#bcwinechat,joy
@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow!,anger
jk. started this week strong and it's still going strong. #optimism,joy
@Geminiak @LondonNPC you're welcome! #wordgeek \nAlso good to put a face to the twitter feed even if it was only a cheery hello! 😀,joy
Y'all do the most on twitter and snap,anger
@Lesdoggg take me with you!! JK. Have fun relax get a massage or two and chill. Don't eat the cucumbers most places frown on that.,anger
Manchester United v Manchester City #happy days #EFL,joy
Everyday I wake up a different @SpursOfficial player signs a contract extension! Love it!! #future #is #bright #COYS,joy
What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation  #success #hustle,fear
@AllegedLowbrow It's 'Eye-for-Eye'. Indian Army never forgives Never Forgets. They always take revenge Pakistan breaks laws I.A follows,anger
Some People hate nothing more than a happy confident person. Never mind #happy #confident,joy
Thorpe park fright night booked for me and @JakeTaylorr12  21st something different should be a laugh 🐝,fear
An @amityaffliction kind of drive home from work today  #dailyfeels,fear
@AerLingus #business class #Los Angeles to Dublin #destroyed luggage #60 day customer response time #unhappy customer,sadness
realising you have no conditioner after already shampooing 😓😓,fear
It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable,sadness
@CharlieEblacker hate being shy 😩,fear
@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday,joy
I offend u,anger
@zombieisIand yeah friends of minw have witnesse accidents and a road near me like??? cars hav like sunk?? but ih gosh be safe okay !!,sadness
@BigBrother__USA she is just jealous and a cry baby! #bitter #gladsheisgone #crybaby,anger
@TeaPartyOrg Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances,fear
The majority of my clients have family/ partner/ day job/ life AND write their beautiful books. #awe #gratitude #HARDwork,fear
@ddcl2519 @ABC not nice.  Wishing harm on another human being is deplorable.  Your comments show how human and humane you are.,fear
There's a specific joyous 20 song title engiybhekayo yasezayoni. Need it for le mood,joy
Does Bret have a point? Cena Balor sting...,anger
@naynay_whores im pretty sure cause ever since saturday ive just been super sad lol,sadness
@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions #worry,fear
@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC peep it! #grateful #relentless,anger
Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously,anger
Time wounds all heels.\n\n #DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge  #hate #time #funny #politics #Trump #POTUS2016,anger
no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute,anger
((things that grind my gears: people drawing gideon gleeful skinny,joy
People have the right to #protest Not to #loot &amp; #riot &amp; #terrorize #Charlotte\n#Violence &amp; #Anarchy is unacceptable\n@CNN,fear
Good job #Texas for saying no to #Obama for #refugees who could be #terrorists! #Wakeup #America! #Stop #terrorism. #pray @foxandfriends,fear
 ughh I just want all this to be over.. it's like a nightmare! can we all just get along?,fear
@p_dortch7 I make sacrifices to make you happy,joy
@ClaretNBlues forest gate u could see he was a bully cunt big bald cunt his mates looked in shock when I hit him and didn't do shit when he,fear
Might start stanning Lady Gaga again - more so than last time - but shhh don't tell Connor,fear
@PersephoneOD Her cheerful voice echoed through the grand familiar home a smile blossoming on my rosy brims 'Mom.' I reciprocated the --,joy
We stayed up all night long\nMade our drinks too strong\nFeeling ten feet tall\nRopes swinging into the water\nIn the middle of the night,sadness
